CK,Cu
1.405173436,2.222971683
2.42932409,3.486202917
2.559961706,3.18485393
0,1.725010412
1.945636548,3.508555183
0,1.363521951
0,1.822908362
0.702792974,1.883195066
1.141650351,2.583785527
1.942747611,2.641123284
2.490199593,3.207901003
0.069547911,2.053659965
0.831868796,2.008122457
1.525523692,2.517823911
0,1.591459942
2.388066291,3.181098444
0.673440264,1.799842921
2.09650711,3.540119277
0.813226337,2.274038269
1.568696204,3.203422455
1.933266765,3.199152801
2.340471305,3.306102432
1.099939165,2.57303431
1.700838864,3.029957539
2.864351008,4.033529602
0,2.609951908
1.292377521,2.318450458
0,2.552794154
2.43484161,3.127532449
1.240436073,2.43981485
0,2.049352973
0,2.266271969
1.851543304,2.943279916
2.328940456,3.519474794
2.685355472,3.895145211
1.985472868,3.183451296
0.173609921,2.216320577
0.181334708,2.232532308
1.316107284,2.336203138
2.091091821,3.190589018
0,2.795289205
0,2.583163416
2.308451437,3.395560662
0.084424695,2.31075801
1.588168084,2.712941719
1.898595285,3.015092736
0,1.947421522
1.069742688,3.055786873
1.39526121,2.896897746
1.47376764,2.874738541
2.210298306,3.451761342
1.110373711,2.882660763
1.226839616,2.421280147
2.039609708,3.353003544
0.789590664,2.13716914
0,1.985120727
0,2.595704496
0.166991831,2.229124256
2.446337544,3.443994578
0,2.379619794
0.168234854,2.045492854
0,1.299271336
0.870886439,2.10961907
0,2.105394387
0.936232378,2.637098748
0,2.605527972
1.709972004,2.929437516
0,1.477047646
1.913843997,3.590713671
0,1.976771323
1.061980199,2.207266837
2.458318353,3.264306058
0,1.900530455
0.835450995,2.182291035
2.679052649,3.443811733
2.352837085,3.506722966
0.853273762,1.717987357
0,1.846145527
2.230497271,3.39541519
2.147116251,2.918824897
0.482364703,2.27079489
0.067987192,1.395570399
2.67268767,3.526608062
1.765602265,3.258169034
2.329606759,3.223731315
2.581685539,3.268264418
0.550050122,2.686158515
1.250757591,3.242556498
0.747796652,2.692578578
1.893661813,2.72088076
0,2.232848433
0,1.796575636
0,1.619080967
0.372133037,2.20145945
1.597276876,0
0,1.470683282
0,1.891931332
-0.22321505,1.43438355
2.756403956,2.137644667
0,1.735319684
1.749715254,2.435510899
0,1.910650605
0,1.505234671
0,1.504676034
-0.229926954,1.514767257
-0.53095695,2.26515849
0.067987192,1.955402098
0,1.448223043
0.645016141,2.194391132
1.87483507,2.572731046
1.223525559,1.996281853
0,2.2225274
0.067987192,1.422365232
0.245119554,2.05734162
0,1.446711047
0.17605498,1.997201351
1.720877893,0
0,2.330385977
0,2.16618744
0.076283706,1.504326706
0.833481551,2.356621651
0.246343448,1.795379178
0,1.910618151
1.524663537,0
1.478483929,0
0.675444118,1.624240133
-0.053466092,1.791900824
-0.057995148,1.748691739
0,1.590752184
0,1.373231664
0.369017188,1.702472723
0,1.340863048
0,1.587336653
1.627870017,0
0,2.197522318
0.376408774,1.759571907
0,1.410743698
-0.236181169,2.017069808
1.456815123,0
-0.057995148,1.320668856
1.191705057,2.16786128
1.484636901,0
-0.22321505,1.717478532
0.172162519,1.431077388
-0.517635296,1.868632381
0,1.519719211
0.170710277,1.955532048
1.034979316,1.936149215
0.17605498,1.63141866
0.466663713,2.328950304
0.243034847,2.399140666
0,1.612756344
1.713659847,0.191526535
2.790328972,1.720926527
1.11753692,1.941077097
0.252885978,1.350453916
0,1.471335508
-0.055910442,1.650991942
0,1.962190676
0.963697439,2.008369205
-0.053835695,1.757403322
0.788752404,2.045583081
0.372410269,1.767114034
-0.057995148,2.013996661
1.905466791,0.198287756
0,1.564714724
0,1.50421717
0.429256798,1.944205505
0.882795068,1.841289721
0.378079996,1.985000072
0,1.617210566
1.611676459,2.587592844
0.067987192,1.368549739
1.268020976,1.971997678
0.812945142,1.679471534
0,1.724882127
0,1.40005796
0,1.779924383
0.81261348,1.600396239
0,1.69801303
1.030587107,2.383526731
0,1.407270153
0,1.846658527
0,1.608062496
1.099425223,2.505992726
1.480713294,2.717830532
0.704305068,2.329565703
0,1.689641853
1.082907472,2.462804747
1.334073014,2.678749985
1.761404072,2.968222462
0,3.480211587
2.091832313,3.315068094
2.848327383,4.050784297
2.054096043,3.367934296
2.180768757,3.51524568
-0.229926954,1.912011317
2.965207818,4.286834121
2.170991781,3.46399057
0.69895688,1.514261147
0,1.596824035
0,1.723050001
0.6510667,1.606298564
-0.229926954,1.987864752
0.721323829,1.833387344
-0.057995148,1.357091173
-0.53095695,1.526692656
1.662907762,2.721319606
0,1.593236874
0.25186335,1.878659686
0.833893438,1.63228606
1.294962348,1.951497855
0.511301893,1.464094325
1.140980551,2.066978549
1.524315484,0
0,1.35138545
1.365650051,2.745756431
0,1.596155862
0.066420844,1.433875626
0,2.18154586
0,1.869365202
0,1.863782307
-0.22321505,1.691200513
0.770660438,1.68094466
0.992428771,2.046353697
0.42584084,1.980366853
0.067987192,1.696731656
-0.055910442,2.261089335
0,1.749064299
0.904787282,1.648413813
0.067987192,1.655181409
0.648946868,1.980147134
0.420517022,1.668136468
1.553043794,2.481081827
0,2.031273862
0,1.833091555
2.497538769,1.59918441
2.992494846,1.806326889
1.021708213,3.669121896
0,2.123244802
0.548501528,1.861525965
1.170516362,1.958771755
0,2.047349608
0,2.071864266
0,1.533090974
0,1.692119702
0,1.567708576
0,2.148445771
0.964888546,1.645997557
1.634917903,2.60621377
0.932350205,1.672063703
0.646521874,1.839254378
0,2.237102036
1.001974197,1.960629104
0,1.629223228
2.148982659,1.48114892
1.06542035,2.257787603
0.552289558,1.38647717
-0.233042803,1.995739858
0.071103042,1.644035936
0.515327383,1.711277643
1.015197127,2.268889831
0,2.010367299
0.990397183,2.653761948
1.549734757,2.935795033
0.549534537,1.546818322
0,2.970071383
0,1.541262876
0.475754954,2.388803763
0,1.425170402
1.426715202,0
0,1.673943089
0,1.515728691
0,1.701394485
0.17605498,1.767235311
-0.040514042,1.476397928
0,1.648791845
1.978630675,2.885642112
0,1.390386235
1.143911349,1.822071682
0,1.356063397
0,1.462346573
0.066420844,1.707597939
0,1.520866562
1.125236814,2.401447155
0.965320238,2.025956519
0.423531996,1.424117433
0.466663713,2.935264017
0,1.90150225
1.345877911,1.974602273
2.261862118,0.926457075
0,1.899448343
-0.053835695,1.751559848
1.048347912,1.904728975
1.219025387,1.911745963
0.370717042,1.626395909
0.17339085,1.89564349
1.877094834,3.370857524
0.319180892,1.957930659
0.772880495,2.463529332
0,1.642505128
0,2.1248254
0.795853001,2.354065995
0,1.518969643
0.316227123,1.567024863
0,1.75785136
-0.06008991,1.741252348
0,1.958807034
1.17399202,2.279867609
1.735697154,0.055620619
1.113784203,2.050138142
1.637989323,0
0.248596694,1.821702534
0,1.521046017
0,1.479089056
0.165522166,1.592410845
1.504612932,0
1.589666436,0
-0.229926954,1.70841671
0.770350277,1.513371877
-0.22321505,1.893110799
0,1.286265085
0,1.90854179
0.751133773,1.958305655
0,1.75164844
1.603352154,0
0,1.410806121
0.373185256,1.444891695
0.827936635,2.600416375
0,1.66035335
0.550657029,1.96265375
0,1.322958522
0,1.820326061
0,1.585957397
0.172162519,1.475598301
0,1.804701951
-0.051402962,1.737848417
0.83159942,1.874989098
1.661820719,2.564930618
0.067987192,1.755670528
1.436568054,2.195120072
0.724968165,1.716247836
0,1.446166266
0,1.43458534
0.511301893,1.900654163
0,2.171594069
-0.233042803,1.524654836
1.072520155,1.825968695
0,1.524168725
1.658068101,0
0.855292424,2.147382347
0.316227123,1.643109859
1.871356202,2.572651861
-0.233042803,1.546154654
0,1.64595493
-0.049349587,1.93879864
1.99277524,0.734846352
0.076283706,1.419243106
0,1.457743365
-0.053835695,2.056661575
0,1.69914105
-0.233042803,1.448118743
1.125148726,1.94001431
0.428575753,1.500080944
0,1.415691971
0.168013055,2.199071914
1.878565912,1.140477423
1.325310744,0
1.677438296,2.394135634
1.41400186,2.121226595
1.161014296,2.4234545
0.247194301,1.779692136
0,1.962317509
0.064848827,1.673006534
0.581551096,2.363383553
0,1.425323161
1.350437065,2.793992127
1.117387374,2.701886386
2.234298589,1.313868649
1.931721487,0
2.455654707,0
0,1.380107902
0.585232485,1.927844745
0,1.661164895
0,1.309842485
1.99748983,0.157757449
1.916659806,0
2.278391287,-0.199652253
2.003393833,0.757542269
2.673912197,2.024573598
-0.517635296,1.4110484
0.169474329,1.542791254
0,1.646443821
0.067987192,1.463131724
1.036951074,1.852560057
2.487296809,1.320682396
3.051220179,1.567040219
1.248990712,2.129702302
-0.057995148,1.677979336
0,1.378156553
0.17605498,2.113422013
0.88978664,2.152048913
0,1.674019333
0,1.835221094
1.54271758,0
-0.229926954,1.729889995
0,1.490849515
0.163016909,1.7560058
0.314141091,2.231325992
2.125026176,0
1.152542384,1.805258959
1.000782896,1.769300793
1.372212641,0
0.17605498,2.39499079
0,2.108298904
1.728154128,0
1.858806869,0
1.895243132,0
0.726466439,1.92328757
0,1.532899756
0.615930886,1.538003827
0.469153964,1.879029725
1.14195183,1.843557006
1.532815555,2.268657972
0,1.465462749
0.869027469,1.77001114
0.748473233,2.373633318
0.517197285,1.548803263
1.283104769,2.000958817
0,1.380966142
1.966097565,2.848582974
-0.229926954,1.526459268
0,1.442645285
2.118659883,0
0.072928868,1.769382773
-0.229926954,1.539057479
2.149262638,1.31702006
2.076763153,1.257404522
0,1.37489411
1.395040377,2.11819444
0,1.803729676
0,1.734562708
0,1.840569663
1.496933492,0.362106834
-0.040514042,2.154189109
0.166991831,1.304851608
0.548501528,1.608845263
0,1.507233388
0.166991831,1.793549832
0,1.888576842
1.104862161,2.006659065
1.907314365,0.765533318
0,1.625386508
0,1.348643978
1.42807968,2.521548167
0,1.875736135
0.425031671,1.453300748
0,1.578281932
0.072928868,1.414229779
0,1.424220792
0.369798249,1.793667262
0.071103042,1.670386474
1.804338303,0
1.779359099,0.243961895
2.378505673,1.74930182
2.582624512,1.688872156
1.751662068,0
1.505256109,0
0,1.572226761
0.584757043,1.427134131
0,1.509582704
1.613259211,0
2.1073172,0
0.373185256,1.753942594
0,1.903048938
0.249627033,1.932460717
0.16175884,2.034405776
0.788454903,2.341415923
0.999803983,1.828107921
0,1.61974659
0.163016909,1.732298311
0.618657921,2.40573392
0,1.469395252
0.473192514,1.575305214
1.620876322,0
0.245119554,2.081740249
-0.537211165,2.488845763
0.648726896,1.841473675
2.041771632,2.722541267
2.215657084,2.851379879
2.017767968,2.727119719
1.980316284,2.728820393
1.93038254,2.556997363
2.184262365,2.899542712
1.995435015,2.615183785
1.908656138,2.558001242
2.200906417,2.919868612
2.00319871,2.622771002
2.057865937,2.729106304
1.798780383,2.570862944
0.790586053,2.150240046
0.6997529,1.83949653
0,1.368059603
0.792759441,1.6739831
2.354197312,3.042163798
2.108748653,2.823142308
-0.053835695,2.047245387
0,1.90553967
0.585317366,2.490979826
0,1.559528511
0,1.749439825
-0.229926954,1.730145543
0.422841907,1.785304823
1.495078559,0
0.724623579,1.632577026
0,1.284505261
0,1.913577504
0.468643783,1.421728312
1.623165804,-0.143272547
1.30359862,2.399598816
0,2.502039412
1.394498325,2.624546699
0.556135615,2.371761063
0,1.431539731
1.476875151,2.169756969
0.552801885,1.993174725
0,1.581575755
1.367721656,2.059293795
1.271411037,2.431433139
1.093052141,2.09926272
0,1.567539567
0,1.523574097
1.62302688,-0.379201744
0,2.147401332
0.250838308,1.96955799
0,1.311701116
1.870496538,0.306573109
1.471978302,0
0.422841907,2.1430339
0,1.362628499
1.332648422,0
-0.53095695,1.760132415
0.375501955,1.931348984
0.792359307,1.784239947
0,1.973532387
0,1.54574054
0.868285207,2.248347432
0.671816589,2.003650925
0,1.359945026
0.25612065,1.892024603
1.782729533,0
0.616815491,1.522891036
0.172162519,1.569554476
0,1.909246421
0.170930703,2.117707154
0,1.773207889
0,1.276549716
-0.233042803,1.959743946
-0.233042803,1.473193875
0,1.666239595
-0.053835695,2.012211979
0.246343448,1.538860617
2.270204952,0.402407739
0.081132394,1.588487027
0,1.632918471
0,1.3415311
1.429058259,0
0,1.429099647
1.789000574,0
2.311720901,3.202946408
0.369017188,2.409345136
0,1.613452474
-0.053835695,1.700701743
0,1.391819294
0,1.51932466
0.5549362,1.926529723
0,1.562920317
1.241826646,2.225177894
0.902839547,2.136011987
1.495582319,0
0.376408774,1.657559757
0,1.490788449
0.071380273,1.610724036
0,1.436337503
-0.229926954,1.747639639
-0.236181169,1.634307977
0,1.997167979
0.419126107,1.923153445
-0.53095695,1.677882023
1.623195936,0
0.066420844,1.873564296
0,1.395722456
1.42660197,0
0,1.509708419
0,1.383186909
0.077814945,1.909647065
-0.236181169,1.694337064
0,2.950784066
0,1.751822722
0,2.503101183
0,1.977586616
0,2.049697943
0.377176665,1.721899918
0,2.015117639
0,1.462160764
0,1.810666831
2.180467838,2.985377543
1.217809011,2.32452539
0,1.459489887
0.252885978,1.563478956
2.059492086,1.230561886
-0.229926954,1.741423845
0,1.900266574
0.550050122,1.765607951
0,1.879618811
1.399073935,0
0.886542426,1.676095522
-0.229926954,1.446450795
1.741717674,2.626940474
1.455165086,2.299988518
0.168234854,1.678594203
-0.236181169,2.06287177
0,1.899379165
0.247379141,1.750391884
0,1.387958297
1.929381263,2.663034916
1.563518185,2.349879672
0,1.594186468
0,1.612398616
1.400404074,0.670913246
0.646256586,1.837133704
0.774946814,2.634366647
0,1.685342267
1.736850658,0
0,1.461765636
0.081132394,1.714417365
0,1.50014974
0,1.901260158
0.247563903,1.952724772
0,2.101159183
0,1.729020773
0.956690497,2.582160783
0.17605498,1.640577374
0,1.27137637
-0.229926954,1.645505832
-0.53095695,1.39699809
0,1.88358601
0,1.730664368
1.001362674,2.276557129
0.90069431,2.262096796
1.175956215,2.762544899
1.581346368,0
2.030411759,-0.379201744
0.165522166,1.404871854
0,1.524021509
-0.051402962,1.430270447
0.369017188,1.720469382
1.491042089,0
1.685331072,2.990394215
0,1.598407554
0.424343962,2.004753257
0.98637269,2.12886529
0.380506833,1.731481171
1.18470519,2.224975517
0,1.732210531
0.423531996,1.418385271
-0.22321505,1.539661093
1.466861423,0
1.03641694,1.984545735
1.521846768,-0.134678222
1.701686447,0
-0.053835695,1.568493301
0,2.140571151
0,1.995320339
1.476658772,0
0,1.680260079
0,1.561313389
0,1.485483962
1.991812506,2.858841305
1.564070923,0
0.429378352,1.688430459
0.071103042,1.842427635
1.363435527,2.707028045
0.649766777,1.560164095
0,1.381430163
1.020106823,1.894894961
1.842143404,2.844489789
0.471960698,1.890648427
0,1.720049743
1.338825958,2.36573114
1.883853557,2.691176534
0.827519057,2.24645322
-0.229926954,1.48984974
0,1.427183569
0,1.500520407
0.619615429,2.284756686
2.312820083,2.983992985
2.632772625,3.379609936
1.029178823,1.826406066
-0.233042803,1.51853754
-0.233042803,1.756063912
1.094551758,1.720960476
1.736980226,2.915411153
0.069547911,2.187744472
1.149738871,2.054743424
0,1.352714049
-0.517635296,1.738945226
-0.53095695,1.348682343
0.511864894,1.660150592
0,1.35949479
1.429517536,2.528686527
0,1.966574857
0.674215252,1.695894208
0,1.415557711
0,1.783437406
0,1.639014597
1.343731676,0
0.064848827,1.835142273
0,1.474461132
1.364647178,2.539247745
1.773712628,0.097919511
0,1.911490833
1.052574787,2.512315265
0,1.675419152
0.98980257,1.732086265
0.960089986,2.713655495
0.42640383,1.904142118
0,1.511159521
0.933995454,1.73713889
1.65614372,-0.379201744
0,2.541064065
0,2.431404862
0.320056831,2.003327244
1.254729121,2.150642743
0,1.830425388
1.433235789,0
0.069547911,1.759152321
0,1.267184874
0.678343698,2.182628296
1.821514367,2.50616089
0.164271344,1.666773683
0,2.258433788
1.882836154,0.179121542
0.619615429,1.672871863
-0.229926954,1.886806006
0,1.362074295
0,2.065580454
0,1.590999312
1.313840079,0
0,1.52663649
0,1.603531672
0,1.579650779
1.60091179,0.728549457
-0.046941785,1.575066176
0.511201238,1.717842637
0,1.653376594
0,2.01813959
0.639719212,2.313058034
0,1.484775352
1.09702926,2.050978079
0,1.767071915
0,2.26256882
0,1.398345468
0,1.359031692
0.181334708,1.757494296
-0.057995148,1.491734265
1.887429961,0
-0.229926954,1.466688325
2.122416671,0
0.07447196,1.75586139
0.832771948,2.059936759
0,1.938989127
0,1.875271452
0.975701318,1.831663024
0,1.39338194
0,1.593092137
0,1.509313498
1.511516486,2.378323534
2.141690682,3.489968626
0,1.573538884
1.441873612,2.849458383
0,1.639537589
0.422841907,1.993851509
1.56388556,-0.078171748
0,1.791014278
0,1.730729323
0,1.82177824
0,1.516590291
2.056771691,2.884521659
0.375777045,2.011557884
0,2.151747025
2.290848191,1.282072058
1.739907274,0.448270138
0.243034847,1.859265973
1.297547306,2.793893847
0,1.450635401
0,1.913920249
0,1.584354839
0,1.938690723
0.369156824,1.910828415
1.485224166,0
0,1.806244047
-0.22321505,1.816439918
0,1.918546563
1.686785518,3.347994602
0.245305279,2.077801379
1.240931354,2.04172187
1.602018565,0
1.14739031,2.723795397
0.377313702,1.999128189
0.811435594,1.973440706
1.540273819,2.274139836
0,1.506862732
0.988047408,1.763634057
0.17339085,2.041501692
1.364942271,0
0,2.149037997
0.725127981,1.864968625
0,1.354193283
1.736694546,0
0.084424695,2.062268323
1.543361515,0.517587722
0.918547165,1.726214507
0,1.803097663
1.899993627,0.960319369
0.316227123,1.490436991
0,1.443456634
1.298050585,0
0,1.779456409
0,1.389222049
1.027576076,1.834267816
1.124502015,1.902481033
0,1.867120767
0.7486829,1.882050216
2.166036872,1.532278286
1.049608075,1.959740815
1.276309823,2.40873145
1.603186615,2.330898655
0,1.936085666
0,2.236704908
0,1.659639495
0,1.55912915
0,2.405601012
0,1.500741258
0,1.615022494
0.253906204,1.699169496
0.882469881,1.981694644
1.108953252,2.519257751
1.929711769,0.198287756
0.165522166,1.939203649
0.677576049,2.353339785
1.363556243,0
0,1.423390232
0.644942163,1.63355655
0.584672053,1.588969681
-0.53095695,1.843301929
0.902839547,2.312721632
0.702002512,2.155563461
0,2.262114495
1.761730175,3.292873781
1.559443794,2.328048016
0,2.053036806
1.240244583,1.981989509
1.046679634,2.065482219
1.484402265,0
1.72297396,0.961002623
1.7618025,0
1.545705677,0
0,1.741823302
0,2.872197124
0,1.398345468
0,1.716749204
2.434568155,1.824162169
0,1.424231538
0.791526379,1.924487602
0,1.675087647
1.796017041,0.837774427
1.496721319,0
1.347805467,0
0.621086826,1.886613093
0.309683003,1.561977785
1.641251452,0.640627109
-0.53095695,1.581932587
1.617241347,0
0.372410269,1.433934734
1.644078535,-0.143272547
0.372410269,1.377895119
0.25612065,1.97076241
2.539133386,3.168801906
1.33681197,2.011881715
0,1.411723285
0.54901834,1.430361758
1.662419762,0
0,2.339795197
1.507246155,2.270959644
-0.051402962,1.351785364
1.710524342,0.038567118
1.409535073,0
0.376408774,1.82639342
2.492308255,1.495352215
0,1.439655719
0,1.497895956
0,1.508243726
0.916620729,2.315224282
0,2.192223669
1.44348944,0
0.936904992,2.048310175
0.369798249,1.589264465
0.866459472,2.184915033
2.359783432,1.697559573
0.076283706,1.904234141
0.422027125,2.014439553
0.728923633,2.521015434
0.469885029,1.737462767
2.31965499,2.96526151
0.072928868,1.924823991
1.441433542,2.150244769
0,2.89930659
0,1.45901051
0,1.680242287
0.25186335,2.048170479
1.898656904,2.506467409
0,1.871138375
0,1.530600963
0.165522166,1.837117122
0.550657029,2.028917288
0.950387012,2.67810673
1.871389297,2.57309797
1.612908582,2.977713122
-0.044909345,1.77912153
0,1.953141154
1.210662029,2.009659481
1.143672185,2.706296596
0,1.21558623
0,2.107005689
0.321803425,2.17759958
1.117232906,1.997315491
0.547891599,1.519447587
0.849226666,1.632823764
0.67252505,2.408790178
0,1.392225768
0.726061666,1.645075658
1.610877902,0
0.312363343,2.124657317
0,1.678998418
0.703220015,2.159592351
0,1.744439048
1.51562436,0
0.425031671,2.088060813
0.472577043,2.16481083
1.036050464,1.894980461
0.077814945,2.143409828
1.388246785,2.196797978
0.793106611,1.610139761
0,1.319342675
1.468913808,-0.500682248
1.644241041,-0.500682248
-0.055910442,2.042770999
0.726000283,1.619049188
-0.051402962,1.788639175
0,1.420896876
1.10187679,2.402481566
1.468717031,2.698969004
0,2.360349475
0,1.683019873
0.813226337,1.619701156
0.930951425,1.844138369
0.321959094,1.977997857
0,1.909860018
1.748154553,2.445161438
-0.229926954,1.780181786
2.15441907,3.270996675
0,1.923199523
0.799950708,2.379089431
1.539109049,3.198156736
-0.216605301,1.814989926
0,1.347719449
0.512427166,1.80382773
1.764484712,0.813853676
0,1.322882104
1.352649023,0
0,1.355896889
-0.53095695,1.470785787
0,1.432081977
0.511864894,1.697599659
1.072028047,1.867992013
0,1.573438032
0.885030335,1.648755806
1.139716918,2.120195967
0.975666772,1.93640445
0,1.551688218
0,1.544748852
0.747703363,1.842532226
0.072928868,1.506944957
1.741478096,0.157757449
0,2.769818889
1.400767551,-0.444302542
1.002915791,2.122027031
0,1.855549473
0.553915974,2.203722206
1.395962413,2.09824342
1.475026418,0
1.328161517,2.028657976
0,2.021725375
0.946666802,2.004703775
0,1.323398931
0.373185256,1.64352906
0,1.619174336
1.075433695,2.208220366
2.471749453,0
0.552289558,1.534258778
0.174834171,2.009860277
-0.051402962,1.595993053
1.649730192,0
0.94900849,1.685865151
0.702495137,1.975652595
0,1.787232242
0.247379141,1.314671229
1.5098891,0
1.769549108,0
1.435558345,2.825070489
0.899691738,1.742094001
0,1.781582115
1.196495811,2.023059795
0.17605498,1.74080762
0.586266506,1.639064559
1.034134999,2.067245912
0.961997255,1.975461636
1.48419096,2.252255473
1.306414476,2.778570674
-0.233042803,1.53458485
-0.049349587,1.361058257
-0.053835695,1.537696864
2.573946042,3.188426955
1.306291898,2.292370923
-0.229926954,1.604169965
0,1.482019608
1.081052803,1.958583496
0.946253124,2.011998657
0,1.68159672
0,1.303071675
0,1.532222775
0.77200932,1.689175878
0.682365396,2.486166552
0.168234854,2.011087877
0,1.486842475
1.113387044,2.401972217
0.916960882,1.730882452
1.074218851,1.836917693
1.083689119,1.772844513
0,1.694558952
0,1.503075457
0,1.605834696
1.186298531,1.928239869
2.086864287,0.743705954
0.701639207,1.891224647
0,2.2575337
0.904062997,1.631456119
1.554132999,0
-0.044909345,1.586950018
0.249627033,1.939781748
1.752710365,0
1.12383966,1.805195309
0,1.454590922
0.795267453,2.418697181
-0.044909345,2.041707109
0.549442366,2.233968206
0.067987192,1.515099573
0.370717042,1.446798966
1.10187679,2.239255534
-0.051402962,2.042813024
0,1.598209752
2.230035592,0.499317752
0.852806623,1.722994611
0.947492978,1.736207686
1.621163858,-0.379201744
1.857099927,-0.199652253
0,1.513479065
0,1.311941025
2.162279482,1.231234556
1.451103388,0
1.739684917,0.601799027
0.317266394,1.552523509
0.812050114,2.091413379
0.617777065,2.353760048
1.429150656,2.277233972
0.468643783,1.515422925
0.473192514,2.133476656
1.881048381,-0.444302542
1.906399409,0.661367044
4.137245002,3.510298521
3.164226399,1.330914073
2.644923509,2.029935282
0,1.353569548
3.312248812,2.649187672
1.722016802,0.875567454
2.940838718,2.226138434
0.067987192,1.766279147
-0.53095695,1.513563204
0,1.431861714
0,1.585373154
1.310398369,0.339597113
1.261585045,2.157237121
-0.051402962,1.47829773
0.545108447,2.535583072
0,1.666991717
0.308785868,1.919717667
0.675057892,1.583492128
1.947397166,1.253439559
0.614885933,2.077451044
1.640015574,0.809241623
1.050806478,1.898746939
1.316803736,0
1.522256988,2.349884686
0.645356109,2.18461839
1.447503067,0
0.174834171,1.848276383
1.062223622,1.888612344
2.131357084,1.068077951
0,1.491359343
1.438968772,2.10765353
0,1.436507126
0.168013055,1.760214693
0,1.776487464
2.032891266,2.91959956
1.783530014,2.596596525
1.338331799,2.258208366
0.695823939,2.031012597
0,1.611895167
0.506466215,1.744810211
2.001726643,3.361332681
0,1.49210299
0.773607039,2.247630419
3.518282816,1.719487331
3.507773787,2.798413573
3.686172429,2.944834818
3.454068139,1.769971051
1.906863595,0.66864779
1.224092379,2.204073555
0.673758702,1.591682766
1.498343348,2.13957455
-0.233042803,1.416504555
0.853530028,1.87101229
0.675057892,1.682701609
1.520872936,0.261556474
1.625958144,0
1.370418488,0
2.368292377,3.022960585
2.782604085,3.513902195
2.097375906,2.785633863
2.241030235,0
1.560978534,0
0,2.050159173
2.113271166,0.944997054
2.406325116,0
2.972386496,3.617894092
1.527582287,0
0.378844941,1.835743019
2.250542986,3.557807992
2.253008752,2.858623839
1.523377781,2.994142837
0,2.429272693
1.355213162,2.73685205
1.254273694,2.908537568
0.79624993,2.117608423
1.794124053,2.741074905
1.618614417,0
1.65825692,0
1.847415104,0
0.469995728,1.420131795
0,1.720195692
1.232933546,2.012211979
0,1.439951167
0,1.719952501
1.358172673,2.202332245
0.074747049,2.139806801
0.067987192,2.398230202
0.83159942,1.627587916
0,1.416776394
1.373795123,0
0,1.775751206
0,1.243168191
0,1.628209471
0,1.336405449
1.243555785,2.47502221
1.580335979,0
1.704708246,2.44067029
0,1.405054302
1.909538267,0.222858248
0,1.277469222
-0.055910442,1.811688022
1.07998947,2.046701288
0.770294845,1.682972539
2.140239328,2.768445169
2.194061952,2.96772939
1.736882038,0.926938285
2.026374221,1.0676328
1.061561047,1.906874077
1.450386306,0
0,1.522141509
0,1.41383247
1.607266064,-0.078171748
0,1.520104787
0,1.46289089
1.852730526,0.625908289
1.584597306,0.54312721
0,1.515564313
1.339884181,2.19045916
1.677308827,2.34315103
1.975072626,1.047711479
0.814729685,1.728072135
0.312522433,1.458698191
1.556252297,0
1.803750376,0
1.887822143,0.38091874
1.355697099,-0.379201744
1.771220396,0
1.717612435,0
2.200520266,0
-0.233042803,1.891222304
1.112440376,1.971716172
0,1.495403655
0,1.328932114
0,1.445312557
0.917845487,1.879484177
1.74556523,0
-0.216605301,1.355525829
0,2.433298458
0.770859665,1.925097267
0,1.472152568
1.644448866,0
0,1.50922295
1.571987536,-0.143272547
1.393981134,0
1.61760806,0.148787034
0.551776627,1.785458446
0,1.294060705
0.169474329,1.8265062
1.102862147,2.34581155
0.614965212,2.181477275
1.353089533,-0.379201744
1.651831147,2.285826019
1.812785034,0
0,1.452564225
1.447100452,2.759611622
0.471850499,1.468843068
1.505682939,0.77452594
2.836301498,2.153667785
1.770389458,-0.078171748
0.25612065,1.632691638
1.603554487,0
1.435953429,0.135078708
0,1.350660714
0,1.383960998
1.363202699,2.56027201
0,1.568861041
0,1.904303809
0,1.660163031
0.170930703,2.028479072
1.515233734,-0.379201744
1.121900678,1.862813155
0,2.047672464
2.448345759,1.572942613
1.426017134,0
0.585232485,1.883067659
0,1.671443399
1.700647636,0.855475606
0,1.599995027
-0.537211165,1.35478285
0.513649642,2.178386531
1.286740746,-0.500682248
2.714564119,1.75719681
1.403812288,2.15066342
1.60927143,0
0.425718293,1.938498052
0.751515849,1.669688934
0.77366205,2.385617573
0,1.529577097
-0.229926954,1.97670172
1.586917231,0
1.632666256,0
0,1.404775023
0,2.170095938
0.550050122,1.913712471
1.576561409,2.707742594
0,2.097372999
2.281276137,1.644947161
1.417024734,0
0.375639522,1.524524845
0,1.46619732
1.517888765,2.156497052
0,1.963785873
0.962524341,1.83596256
0,1.540163033
0,1.406855238
0.645430017,1.710526864
0,1.72193387
0.697858365,2.116329707
2.303868486,1.099050603
0,1.560343853
2.045992354,1.181649698
-0.053835695,1.65887895
1.095910157,2.245387027
0,1.270591092
0.172162519,1.766994485
1.437697752,0.285138371
1.551398861,0.725802244
-0.53095695,1.703875626
0,1.96344654
1.975445195,1.118864616
0.672982898,1.69398722
0,2.132596339
1.822744221,0
1.00327889,1.701605116
-0.053835695,1.969756853
0.726466439,2.061416964
0,1.369616875
1.388572546,2.127731478
0,1.753807485
1.674103227,0.607603104
1.835257361,0
0.869274608,1.638341015
0,1.708177927
1.039415165,1.797355926
