Ck_R1_RSEM,Ck_R2_RSEM,Ck_R3_RSEM,Cu_R1_RSEM,Cu_R2_RSEM,Cu_R3_RSEM
1.619302076,1.72474269,1.675448372,2.55946852,2.035493777,2.306259857
0.172894698,0.011993115,0.402261382,0,0,0
-0.772113295,0,-0.725842151,0.888628725,0.063708559,0.313656347
0.890756252,1.015653099,0.953856298,1.814693651,1.262996582,1.523785474
0.964070971,0.812110841,1.039215766,2.624597644,0.939219636,2.172179521
0.117602692,0.361350024,0.171141151,2.057981632,0.388811413,1.617524535
0.770041554,0.891370175,0.778657632,-0.247183569,-0.079354999,0
0,0,0,1.502850283,0.404662701,0.926599654
-0.123205024,-0.058985756,0.24674471,1.785614525,0.301247089,1.39119984
-0.673664139,-0.126679398,0.239549721,1.998677734,-0.015472687,1.454005938
-0.841637508,-0.48148606,-0.311580178,1.11564379,-0.101274818,0.873378736
0.373095987,0.393224116,0.653694795,1.659716588,1.020444155,1.530071569
0.410270964,0.389874558,0.096214585,0,0,0
0.576801896,0.171433901,0.179264464,0,0,0
0.594834356,0.182699903,0.695131298,0,0,0
-0.991399828,-0.616184634,-0.913640169,0.220892249,0.237292338,-0.041914151
0,0,0,0.571825249,0.428296814,0.313656347
-0.051587034,0.039810554,-0.221125528,0.927678264,0.413299764,0.753353213
0,0,0,0.370142847,-0.28567024,0.220108088
0,0,0,0.618884485,0.271609301,0.403977964
0.013679697,0.080265627,0.086359831,1.044853217,0.722798397,0.992465148
0,-1.107905397,-1.124938737,1.133698546,0.542078146,0.708675793
-1.070581074,-1.013228266,0,1.320478633,0.915241497,1.057742156
-0.515700161,-0.314258261,-0.549750892,0.500373714,0.089551883,0.405858399
0,0,0,0.062581984,0.146748014,0.245512668
-0.055517328,-0.289036881,0.318897715,0,0,0
0,0,0,0.642365581,0.231979027,0.563955465
0,0,0,0.05804623,-0.269217724,0.081347308
0,0,0,0.255754787,0.355068206,0.472171147
0,0,0,0.062581984,0.044147621,0.130333768
0.013679697,-0.221125528,-0.006123085,1.358581997,0.939718882,1.238020999
0.070407322,0.612995656,-0.164309429,0,0,0
0.373095987,0.568788212,0.235023159,1.355259906,0.86711378,1.174088895
0,0,0,0.199206479,-0.019996628,0.228656958
0.55278985,0.511749711,0.731427587,-0.614393726,0,0
0,0,0,-0.173925197,0.096562438,0.09725731
-1.167491087,-1.408935393,0,0.503518313,0.29907126,0.755035934
-0.266000713,0.031812271,-0.628932138,0.925312091,0.54961624,0.794557751
-0.492144128,-0.432973634,-0.749579998,0.570426178,0.130655349,0.455758203
0.862429556,0.870345371,0.790073948,1.623425041,1.35837273,1.493234921
0.910143961,0.830524514,0.932980822,1.728994604,1.494321598,1.839534609
0.629001619,0.386320574,0.173768823,-0.393618635,-0.193820026,-0.424812155
0.775610448,0.709269961,0.690993032,0.111934276,-0.501689446,-0.655607726
-0.381951903,-0.104577454,-0.256490235,0.782759193,0.390581879,0.671450554
0.155336037,0.058426024,0.22297645,0,0,0
0,0,0,0.285332228,0.149834697,0.338456494
0,0,0,0.280122896,0.032215703,0.104828404
-0.000869459,0.319106059,0.485721426,-0.823908741,0,0
0,0,0,0.24723655,0.34321159,0.164650216
0,0,0,-0.028724151,0.28780173,0.311329952
0.592953572,0.439963936,0.600864036,-0.707743929,-0.488116639,-0.701146924
0.261976191,0.357744325,0.230193379,-0.790484985,-0.612610174,-0.752026734
0,0,0,0.218010043,0.312177356,0.23146959
0.192288613,-0.031050319,-0.083019953,1.091561448,0.689841409,0.908592239
0.321805484,0.482158695,0.324693914,1.236638014,0.745543202,1.122543524
0.729488769,0.538070787,0.727622578,-0.045275209,-0.269217724,-0.437707136
-0.657577319,-0.432973634,-0.374687549,0.666798684,0.093071306,0.442009159
-1.070581074,-0.756961951,-1.552841969,0.320146286,-0.039053804,0.237292338
0.189770956,0.154119526,0.380753771,0,0,0
0.7750276,0.368658712,0.076276255,0,0,0
0.633266411,0.583312152,0.547651658,-0.505845406,-1.214670165,-1.657577319
0.006466042,-0.221125528,0.24674471,-1.337242168,0,0
0.404491618,0.600537294,0.397418542,0,0,0
-0.153662888,0.691700208,0.398981067,0,0,0
1.031892988,0.706803097,0.892094603,0,0,0
-1.229147988,-1.167491087,0,0.792531762,0.331022171,0.641771471
-0.191789027,-0.03574037,-0.374687549,0.921686475,0.345177617,0.666330744
0,0,0,0.266701967,0.18582536,0.228656958
0,0,0,0.189770956,0.044147621,-0.098541679
0,0,0,-0.003050752,0.318480725,0.196452542
-0.373659633,-0.314258261,-0.447331784,0.837083151,0.27392678,0.549248557
0.323664536,0.37051309,0.592620821,0,0,0
0,0,-1.026872146,0.035829825,0.051923916,0.183839037
0,0,0,1.479200881,0.078819183,1.087816898
-0.266000713,-0.690369833,-0.850780887,0.62838893,0.446070936,0.84135947
0,0,0,0.137986733,0.224274014,0.277150614
0.3586961,0.361350024,0.320769228,0,0,0
0,0,0,0.205475037,-0.034328029,0.455758203
0.085647288,0.123524981,0.488409689,0,0,-0.954677021
-0.019542108,-0.088842391,0.294686624,0,0,0
0.142389466,0.204119983,0.511616021,-1.236572006,-1.040958608,-1.259637311
-0.841637508,-0.756961951,-0.612610174,0.48258777,0.32056168,0.705863712
0,0,0,-0.007888512,0.059941888,0.048441804
-0.928117993,-1.537602002,-1.251811973,0.878808932,-0.761953897,0.48029446
-0.072629637,-0.161780778,-0.4710833,1.222742476,0.927934682,1.039255444
-0.793174124,-0.508638306,-0.913640169,1.120244796,0.598899887,0.875928985
-0.221125528,0.142076461,0.154423973,-1.036212173,0,0
0.316599302,0.473778835,0.251151343,1.194181209,0.737510691,1.019033164
0.59117595,0.372359583,0.539577883,0,0,0
0,0,0,0.317854489,-0.015472687,0.205475037
0.067442843,0.319106059,0.014100322,1.825997012,0.802636918,1.264180075
-0.692503962,-1.107905397,-0.823908741,0.370142847,-0.089909454,0.208441356
0.197004728,0.162862993,0.251151343,-0.63638802,-0.330683119,-0.634512015
1.496445292,1.497896743,1.606370615,0.723455672,0.990827051,0.929980591
0.424391554,0.329194415,0.605951158,-0.790484985,0,0
-1.119186408,0,-0.772113295,0.388988785,0.307709923,0.418798291
0.054613055,0.499961866,0.264817823,0,0,0
0.013679697,0.176958981,0.20790353,-1.161150909,-0.787812396,0
0,0,0,0.092018471,-0.142064735,0.248218561
0,0,0,0.20871002,-0.148130399,0.220108088
-0.185752404,0.206825876,0.099680641,1.405773101,0.93054153,1.413836013
0,0,0,0.28780173,0.199755177,0.409595019
0,0,0,0.591509809,0.507855872,0.794557751
0,0,0,0.401055726,0.339252634,0.455758203
-1.229147988,-1.060480747,-1.075720714,1.038461196,-0.015472687,0.723537762
0.067442843,0.142076461,0.375663614,-1.337242168,0,0
-0.14327111,-0.040005162,-0.436518915,0.702085721,0.521268876,0.549248557
0,0,0,0.935910136,0.83346586,0.398113692
1.156094631,1.14594187,1.146562113,0.624900602,-0.200659451,0.048441804
0.07371835,0.13893394,0.15715444,0,0,0
-0.657577319,-0.782516056,-0.795880017,0.807670301,0.283301229,0.614580867
0,0,0,0.763278211,-0.413412695,0.130333768
0.442009159,0.460897843,0.288472801,-0.595166283,-0.154281982,-0.779891912
0,0,0,0.28780173,0.341236623,0.396199347
-2.096910013,-1.537602002,0,0.075546961,-0.084600165,0.2509077
-0.793174124,-0.899629455,-0.749579998,1.248953615,-0.413412695,0.778078862
-0.076755981,-0.161780778,0.127752516,0,-1.148741651,0
1.370216921,1.396948687,1.472463897,0.087781418,0.531861949,0.698274577
-0.008330993,0.296226287,-0.036212173,1.059070913,0.633064273,0.860338007
-0.004364805,0.162862993,0.563599729,0,0,0
-0.869666232,-0.899629455,-0.823908741,0.97053283,-0.436518915,0.630631244
-0.673664139,-0.581698709,-0.4710833,0.53529412,0.032215703,0.498861689
-0.958607315,-0.4225082,-0.41453927,1.405380515,0.015359755,1.109274738
0,0,0,0.176380692,0.027757205,0.492760389
-1.119186408,0,0,0.869407749,0.067442843,0.844787719
0.267875419,0.566437492,-0.328827157,0,0,0
0.52179165,0.382917135,-0.140861703,0,0,0
0,0,0,0.374381698,-0.244887734,0.061075324
0,0,0,0.834166284,0.939219636,0.953082844
-0.625251654,-0.838631998,-0.823908741,0.965107586,0.096562438,0.426023016
0.2219356,0.443106457,0.130976692,1.572709002,1.209515015,1.477034387
0,0,0,0.777716739,0.854306042,0.879153246
0.935608019,1.00246845,1.007107383,0.393048466,0.433289685,0.325104983
-0.127843727,0.190891717,0.230193379,0,0,0
-0.841637508,-1.060480747,-0.946921557,0.428134794,0.040206628,0.225825991
0,0,0,0.26927939,-0.00656377,0.294466226
0.100715087,0.438542349,0.03702788,1.047547433,0.804752602,0.761777538
0,0,0,0.741072772,0.661907293,0.701136066
-0.240332155,-0.369572125,-0.374687549,0.71189155,0.341236623,0.594282029
0,0,0,0.119585775,0.305566314,0.394276527
0,0,0,0.31302311,-0.039053804,0.048441804
-0.869666232,-0.444905551,-0.749579998,0.622524862,0.063708559,0.485011215
0,0,0,0.77437096,-0.913640169,0.380573003
-0.958607315,-0.305394801,-0.913640169,1.190975657,0.117271296,0.60991441
1.024321442,0.767749367,1.132067481,-0.63638802,-0.136082623,0.044147621
0,0,0,0.39707055,-0.04383157,0.424228071
0.666985718,0.68735057,0.856184927,-0.118045029,0.051923916,-0.257274869
-0.841637508,0,0,0.315340477,0.355068206,0.50501424
-0.958607315,-0.049635146,-0.058985756,1.24355889,0.345177617,0.941710149
0,0,0,0.166430114,-0.413412695,0.073351702
-1.031517051,-1.318758763,-0.987162775,0.705007959,-0.079354999,0.565257343
0.134177108,0.283301229,-0.040958608,-0.681936665,-1.214670165,-1.113509275
0.097604329,0.300595484,0.332236415,-0.63638802,-0.436518915,-0.655607726
-1.37675071,0,0,0.763278211,-0.501689446,0.306425028
0,0,0,0.685831275,0.724439723,0.699230503
0.883093359,0.666143427,0.288472801,-0.023650021,-0.449771647,-0.069560405
-0.567030709,-0.48148606,-0.882728704,0.604118006,0.171141151,0.405858399
0,0,0,0.89187183,0.086003706,1.137828664
0.424391554,0.361350024,0.699230503,0,0,0
-0.3400838,-0.305394801,-0.279014256,0.591509809,0.208172527,0.431524584
-0.841637508,0,0,0.758911892,0.47070443,0.827950528
-1.031517051,-0.379863945,-0.536107011,1.118694508,0.165244326,0.578065884
0,0,0,0.087781418,0.086003706,0.133858125
0.177824972,0.154119526,-0.129596095,1.044853217,0.603360924,0.830139387
0,0,0,0.848620117,-0.101274818,0.052693942
0.493318608,0.386320574,0.192567453,0,-0.488116639,-0.400116928
0.51401618,0.391464412,0.656481516,0,0,0
-0.294136288,-0.521433504,-0.522878745,0.518908574,0.149834697,0.376576957
0,0,0,0.617629298,0.14332713,0.443732241
-0.191789027,-0.280668713,-0.294992041,0.734639839,0.244771761,0.476976466
-0.259637311,-0.022276395,-0.580044252,0.954676587,0.600101256,0.701136066
0.321805484,0.239549721,0.600864036,0,0,0
1.056790548,1.311372362,1.224144432,0.503518313,0.436480695,0.340642378
0,0,0,0.685831275,0.542078146,0.740441645
1.441302287,1.408273893,1.556145644,0,-0.187086643,-0.098541679
0.255754787,0.319106059,0.646403726,0,0,0
0.103461622,-0.132532512,-0.014573526,0,0,0
0.327154512,0.391464412,-0.014573526,0,-0.651695137,-0.841637508
0.629817196,0.749349761,0.562411833,1.647803367,1.175540804,1.34095941
0.653309013,0.304705898,0.424228071,2.370895959,1.66141511,2.024936968
0.112269768,0.09725731,0.089905111,0,0,-0.809668302
0.867938651,0.890867939,0.924330985,-0.595166283,-0.449771647,-1.050609993
1.833223633,1.82558838,1.875639937,-0.051098239,0.453929592,0.237292338
1.203875623,1.357382103,1.189181397,0.672190251,0.418301291,0.462397998
-0.015472687,0.159867847,0.079543007,0,0,0
1.069520101,1.07195561,1.256477206,-0.539102157,-0.252588192,-0.400116928
0.838030083,0.790144365,1.02094106,-0.659555885,-0.424812155,-0.058488567
0.267875419,0.274388796,0.541828767,-1.091514981,0,0
0,0,0,0.336659823,-0.063989204,0.282168778
0.564902673,0.556061159,0.574609941,1.501894168,0.978956165,1.246276945
0.091666958,0.11058971,0.320769228,0,0,0
0.54961624,0.281033367,0.290479813,-0.614393726,0,-0.677780705
0.542327383,0.523226042,0.324693914,1.567579181,1.039374456,1.272978109
0.577721525,0.662474504,0.559068334,1.604269264,1.101575246,1.424816324
0,0,0,0.205475037,0.24723655,0.161368002
-0.148130399,0.120244796,0.109240969,0,0,0
-0.438898616,-0.305394801,-0.459670525,0.60906055,0.146748014,0.48029446
0.583538819,0.79761373,0.425860145,-0.40560745,0,-0.46470588
-0.896196279,-0.250263684,0,0.76064862,0.668572269,1.020402721
0,0,0,0.8192148,0.46612587,0.549248557
0,0,-0.987162775,0.517459827,0.51600623,1.039691662
-0.841637508,-0.598599459,-0.725842151,1.241820319,0.345177617,0.742175043
-0.709965389,-0.735182177,-0.580044252,1.171141151,-0.424812155,0.862965759
-0.459670525,-0.735182177,-0.628932138,0.489114369,0.113943352,0.411451342
0,0,0,0.79816706,-0.818156412,0.228656958
0.383815366,1.058919261,0.465234095,0,0,0
-1.070581074,-0.866461092,-1.026872146,0.506640306,0.161966616,0.277150614
0,0,0,0.250175948,0.168202747,0.245512668
0.400192489,0.389874558,0.564666064,-0.93930216,-1.292429824,0
0.727459921,0.92319219,1.110185527,-0.303643611,0,-0.876148359
0,0,0,0.173186268,-0.180456064,0.069298012
-0.400116928,-0.632644079,0,1.155973345,0.8309093,0.715251029
0,0,0,-0.034328029,0.15896526,0.322839273
-0.047207557,-0.063989204,-0.319664487,0.673205282,0.397766256,0.550595207
0,0,0,0.192846115,0.426673888,0.274619619
0,0,0,0.83193373,0.261976191,0.913866812
-0.692503962,-0.581698709,-0.823908741,0.788451207,0.458486764,0.563955465
0.024485668,-0.21395879,0.133858125,0,0,0
0.247482261,0.350248018,0.645520515,0,0,0
-1.229147988,-0.671620397,-0.4710833,0.76064862,0.418301291,0.735119634
0,0,0,0.152594078,-0.00656377,0.126780577
0,0,0,0.176380692,-0.019996628,0.154728207
0,0,0,0.390935107,0.27392678,0.674493717
-0.180456064,0.188084374,0.06595298,0,0,0
-0.043351421,0.054995862,-0.256490235,0.814647069,0.423409728,0.718003168
-0.749579998,-0.671620397,-0.221125528,0.529430354,0.316389751,0.654753933
0.037824751,0.003891166,0.179264464,0,0,0
0.576801896,0.678609417,0.197831693,1.425990446,0.993083361,1.259450524
0,0,0,0.336659823,0.027757205,0.1775365
0.064083436,-0.104577454,-0.355561411,0.844352896,0.536937023,0.753353213
-0.692503962,-0.632644079,-0.647817482,0.857754522,0.345177617,0.57426283
1.301615898,1.403977964,1.101231387,2.154515266,1.654532691,1.974764919
0,0,0,0.53529412,0.10002573,0.380573003
-1.119186408,-0.690369833,-1.075720714,0.679609572,0.370328008,0.60162548
-1.37675071,-0.782516056,-1.124938737,0.904553263,0.176958981,0.467312063
0.937317248,0.905256049,0.474944335,1.520745472,1.526326352,2.125884468
0.863917377,0.960708552,0.790073948,0.27485032,0.059941888,0.14113609
1.065729059,0.984482306,1.027104866,0.527887566,0.224274014,0.039810554
-0.373659633,-0.305394801,-0.393618635,0.951288937,0.208172527,0.580582877
0,0,0,0.801335096,0.460145817,0.615739689
1.662946614,1.727435517,1.855706885,0.290479813,0.493876111,0.364175633
1.203658299,1.321743378,0.932980822,0.410945859,0.191451014,0.716170348
0,0,0,0.261262869,0.353146546,0.558588583
-0.540607512,-0.782516056,-1.075720714,0.224014811,0.165244326,0.147985321
0.728110184,0.885417765,0.594723946,1.776396054,1.392362752,1.559284049
0.769377326,0.523226042,0.600864036,-0.732828272,-0.847711656,0
1.128011333,1.334393428,0.969881644,-0.079876674,-1.091514981,-0.954677021
-0.896196279,-1.318758763,-0.705533774,0.325104983,-0.002176919,0.115943177
0.690107439,0.616055195,0.627673032,1.524811392,1.200713734,1.638908373
0.7750276,0.972573081,0.754271869,1.142483324,1.676638748,1.559284049
0.489677292,0.565257343,0.573451822,1.356809558,1.104008851,1.528801044
-0.581698709,-0.598599459,-0.214670165,0.514414921,0.356981401,0.69434191
-0.364516253,-0.350665141,-0.823908741,1.1244064,1.068593981,1.350286793
0.368286885,0.595165415,0.957032316,0,0,0
-0.301899454,-0.235077015,-0.328827157,0.574494268,0.362859303,0.26927939
0,0,0,0.343605508,0.271609301,0.360025089
0.327154512,0.350248018,0.124830149,1.151400498,0.819017199,1.047547433
-0.928117993,-0.71219827,-0.882728704,0.759818877,-0.261219442,0.378579576
-0.410050399,-0.289036881,-0.393618635,0.588943643,0.205475037,0.409595019
0.307709923,0.272305844,0.55339751,0,0,0
0,0,0,0.159567193,-0.244887734,0.1775365
0.142389466,0.007747778,0.112269768,0,0,0
-0.730487056,-0.341035157,-0.522878745,0.989939013,0.133858125,0.396199347
-0.610833916,-0.598599459,-0.749579998,0.402948829,0.044147621,0.158060794
0.112269768,0.007747778,0.162862993,0,0,-1
1.154271776,1.185881978,1.173069664,1.885191541,1.79436255,1.873564715
0.822298871,0.951386095,0.928651847,1.60076604,1.469910338,1.777267286
0.483729899,0.41480628,0.377306251,-0.63638802,0,-0.655607726
0,0,0,0.127104798,0.048053173,0.14113609
-1.119186408,-0.494850022,-0.665546249,0.509740016,0.032215703,0.327358934
0.051152522,0.599446376,0.130976692,0,0,0
0,0,0,0.244524512,0.194236749,0.052693942
-0.772113295,-1.013228266,-0.612610174,1.220918364,-0.130181792,0.86362022
0,0,0,0.964589587,-0.380906669,0.502017215
0.466571072,0.354108439,0.442322956,2.332569738,1.668003644,1.941148541
0.563955465,0.556061159,0.613947477,-0.505845406,-0.187086643,-0.779891912
0.8178297,0.854731017,0.985740741,-0.023650021,0.048053173,-0.199970641
0.010299957,0.453471234,0.273464273,0,0,0
0.088844563,0.11058971,0.210586025,0,0,0
-0.449771647,-0.55129368,-0.4710833,0.489114369,0.234770295,0.424228071
0.58546073,0.447623098,0.584218112,-0.557520231,-0.991399828,-0.231361899
0,0,0,0.536810866,0.390581879,0.415140352
0,0,0,0.300595484,0.161966616,0.23146959
0,0,0,-0.173925197,0.316389751,0.338456494
0,0,0,-0.045275209,0.103803721,0.180699201
0.429913698,0.405004665,0.273464273,-0.303643611,-0.187086643,-0.14327111
-0.692503962,-0.616184634,0,0.725339816,0.542078146,0.292034436
0,0,0,0.717670503,0.519959181,0.575534218
-0.308918508,-0.935542011,-0.946921557,1.604398872,-0.160521953,1.196369653
0.705607163,0.708505881,0.650113164,-0.007888512,-0.142064735,-0.293282218
0.285332228,0.232233521,0.15136985,1.545443199,0.995766779,1.224766074
0,0,0,-0.013228266,0.174059808,0.085290578
-1.070581074,-0.651695137,-1.124938737,0.624900602,0.249687428,0.438542349
-0.410050399,0.051152522,-0.054531415,1.066027595,0.586587305,0.883547879
0.642563437,0.618152733,0.853333105,-1.455931956,-1.040958608,-0.634512015
0,0,0,0.36567514,0.194236749,0.126780577
0.243286146,0.278982117,0.160168293,-1.091514981,-1.148741651,-1.356547324
1.140130778,0.90993026,0.74264659,0,0,0
-0.991399828,-1.107905397,0,0.934144812,0.534406899,0.711554168
0,0,0,0.111934276,0.032215703,0.065206128
-1.167491087,0,0,0.551083865,0.52530401,0.413299764
-0.958607315,-0.26520017,-0.913640169,0.599118565,0.370328008,0.322839273
-0.595166283,-0.71219827,-1.026872146,0.942801466,-0.215382707,0.515343893
-0.504455662,-0.138465589,-0.228412519,1.424669336,0.500922239,1.018575683
-0.928117993,-0.536107011,-0.987162775,0.334453751,0.032215703,0.220108088
0,0,0,0.255754787,-0.039053804,0.052693942
0,0,0,0.238547888,0.385248682,0.691435152
0.245512668,0.090610708,0.314920056,0,0,0
0.219584526,0.227115083,0.602927713,0,-0.913640169,0
0,0,0,0.472463897,0.239799818,0.528402438
1.009833179,1.432279642,1.219977257,0.586362223,0.216165902,0.104828404
-0.233587153,0.031812271,-0.195179321,0.768416088,0.461648568,0.618152733
0,0,0,0.542576476,0.483872454,0.608739919
-0.610833916,-0.069050969,0,1.142483324,0.606596309,0.972989227
0.085647288,0.249198357,-0.447331784,0,0,0
0,0,0,0.495544338,0.385248682,0.355834496
0.38219721,0.028164419,0.462397998,0,0,-1.259637311
0,0,0,0.285332228,0.074816441,0.217220656
0.972341716,1.455469186,0.949780208,2.40176058,2.000594576,2.465164162
1.422688308,1.35123569,1.136562037,0,0,0
0,0,0,0.552546548,0.530455844,0.613418945
-0.197226275,0.391464412,-0.010550182,0,0,0
0,0,0,0.087781418,-0.106793247,0.14113609
0.539201599,0.735678726,1.013090138,-0.681936665,-0.474955193,0
-0.449771647,-0.390405591,-0.684029655,0.536810866,0.15896526,0.403977964
-1.292429824,-0.598599459,-1.180456064,0.777716739,-0.101274818,0.294466226
0.076640444,0.706803097,-0.027334408,2.024555445,1.594701861,1.746244872
0.31302311,0.379305518,-0.014573526,1.733742801,1.346998068,1.608857511
0,0,0,0.111934276,0.093071306,0.069298012
0.079543007,0.165541077,-0.14691047,1.366198747,0.826981337,1.06733128
0,0,0,0.41480628,0.372175286,0.039810554
0,-1.167491087,0,0.986323777,-0.436518915,0.638489257
-0.554395797,-0.494850022,-0.508638306,0.606596309,0.113943352,0.492760389
0,0,0,-0.20481541,0.358886204,0.205475037
0.335658452,0.206825876,0.474944335,1.396408595,1.377652237,2.018442508
0.187520721,0.304705898,0.541828767,0,0,-0.701146924
0,0,0,0.778585328,0.631037697,0.70018433
-0.642065153,0.031812271,-0.271646218,2.336193472,1.939234622,2.129538443
0.010299957,-0.11577123,-0.393618635,0.836324116,1.26611405,1.558216411
0.436639632,0.242044239,0.785401025,0,0,0
0.447313109,0.542949849,0.799891685,0,-1.292429824,0
-1.167491087,-0.935542011,-0.946921557,0.224014811,-0.118045029,0.101059355
-1.292429824,-1.013228266,-1.251811973,0.675319983,-0.106793247,0.115943177
-0.000869459,0.09725731,0.215637563,0,0,-1.180456064
0.529430354,0.544192111,0.598790507,1.623187244,0.981728025,1.191451014
0,0,0,0.827498508,0.808818425,1.129012793
-0.246416941,-0.242603971,-0.508638306,0.637789829,0.271609301,0.453929592
-0.818156412,-0.598599459,-0.684029655,1.25122441,-0.277366077,0.874017704
-1.070581074,0,-1.026872146,0.115610512,-0.106793247,0.338456494
-0.749579998,-0.521433504,-1.026872146,0.384711743,0.056142262,0.248218561
0.316599302,0.08350262,0.093071306,0,0,0
0,0,0,0.683767261,0.581949658,0.745621221
0,0,0,0.155943018,0.171141151,0.089551883
-0.896196279,-0.521433504,-1.124938737,0.920488565,0.710878618,1.12577395
0.622938969,0.685652184,0.561339941,1.326683976,1.301659267,1.860577551
0.085647288,0.135768515,-0.580044252,1.503627281,1.26587866,1.35007349
0.139564266,-0.273272791,0.336059278,0,0,0
1.355719639,0.891927534,1.145103133,-0.274905479,0,-0.031517051
-0.191789027,-0.305394801,-0.311580178,0.633064273,0.22685757,0.667359546
0.131618664,0.168497484,0.519040039,0,0,0
0,0,0,0.14176323,-0.302770657,0.240049772
-0.459670525,0.051152522,-0.508638306,1.198024426,0.301247089,0.78604121
-0.180456064,0.011993115,-0.393618635,1.492313296,1.062130535,1.304619763
0,0,0,0.152594078,-0.294136288,0.376576957
0,0,0,0.159567193,0.11058971,-0.069560405
0,0,0,0.526468512,0.49248101,0.584444307
0.866464566,0.767007364,0.749890841,-0.575118363,-0.651695137,-0.46470588
-0.554395797,-0.280668713,-0.946921557,0.896360845,0.481012421,0.706803097
0.403120521,0.710963119,-0.129596095,0,0,0
-0.294136288,-0.432973634,-0.665546249,0.750122527,0.18582536,0.547897718
-0.841637508,0,0,0.386855529,0.168202747,0.531223375
1.013090138,0.6642658,1.094715634,0,0,0
-0.035269079,-0.058985756,-0.425968732,0.856366324,0.426673888,0.736953954
0,0,0,0.40688067,0.498172661,0.649334859
0.520745472,0.519434195,0.750662646,-1.161150909,-0.714442691,-0.437707136
0,0,0,0.145507171,0.07114529,0.133858125
0.217483944,0.411619706,-0.18243463,1.091561448,0.732634968,0.965765964
0.457579147,0.879325301,1.041787319,1.891353443,2.141161193,1.889542599
0.144885418,0.491781776,0.83524654,1.565399131,1.756887029,1.421373558
0.307709923,0.242044239,0.203032887,-0.896196279,-0.73754891,-0.876148359
0,0,0,0.893817224,0.124178055,0.315970345
0,0,0,0.846460825,0.807467376,0.948804046
0,0,0,1.084576278,1.042575512,1.126488571
-0.081445469,0.211921084,0.251151343,0,0,0
0.114944416,0.058426024,0.006037955,-0.659555885,-0.991399828,-1.356547324
0,0,0,0.252853031,0.149834697,0.15136985
0.33405144,-0.000434512,-0.18243463,0,0,0
0.070407322,0.142076461,0.451018452,1.13261185,0.733518251,1.317770923
-0.316952962,-0.444905551,0,0.842172229,0.584218112,0.858296525
0.600428326,0.764848357,0.778006461,-0.790484985,-0.3400838,-0.450996738
0.003029471,0.069298012,0.076276255,1.179178229,1.110892601,1.240798771
0,0,0,0.722469386,-0.142064735,0.394276527
-0.123205024,0.171433901,-0.027334408,0,0,0
0.712733859,0.569841899,0.298853076,0,0,0
0,0,0,0.986323777,0.68069803,0.71432976
0.128722284,0.563006187,0.200303183,0,0,0
0.217483944,0.176958981,0.410270964,0,-1.387216143,0
-0.01188716,0.039810554,0.055378331,1.997823081,1.407305907,1.62488
0,0,0,0.405004665,0.191451014,0.199480915
-0.958607315,-0.390405591,-0.882728704,0.730943693,0.14332713,0.529815197
0,0,0,-0.034328029,0.059941888,0.130333768
0,0,0,-0.303643611,0.130655349,0.174350597
0,0,0,0.26927939,0.124178055,0.261500773
-0.841637508,-0.411168274,-0.913640169,0.398981067,0.103803721,0.234517284
-0.657577319,-0.004803708,-0.482804102,1.220918364,0.411619706,0.786822379
0.573799582,0.574378564,0.586362223,-0.707743929,-0.106793247,-0.116906641
0.20167018,0.276691529,0.033021445,1.065579715,0.587710965,0.828659897
0,0,0,0.159567193,0.266936911,0.214313897
0,0,0,0.334453751,-0.063989204,0.144574208
-0.043351421,0.06595298,-0.170053304,0.94792362,0.548389418,0.760874638
0.247482261,0.276691529,0.403806611,0,0,0
0,0,0,0.9909601,0.879497287,0.996380313
-0.625251654,-0.756961951,-0.4710833,0.677424438,0.434888121,0.614580867
-0.153662888,0.058426024,-0.496209317,1.451202892,0.472171147,0.761777538
2.627878718,2.642257711,2.754591411,2.305108355,1.799430157,1.992924476
-0.869666232,-1.060480747,0,0.382737266,0.376029182,0.750816843
-1.167491087,0,-0.795880017,0.716754357,-0.063989204,0.261500773
0.611404638,0.702688968,0.282168778,-0.283996656,-1.148741651,-0.634512015
-0.730487056,-0.838631998,-0.772113295,0.384711743,0.036229544,0.031004281
0,0,0,0.835627166,0.296884476,0.345177617
-1.070581074,0,0,0.518908574,0.117271296,0.390405156
0,0,0,0.189770956,-0.193820026,0.171141151
0.192288613,0.222196046,0.021602716,0,-0.761953897,-1.259637311
-0.928117993,-0.866461092,-0.580044252,1.568260409,1.230525555,1.425191736
0,0,0,0.973174053,0.72607487,0.304059466
0.541329578,0.47099817,0.461048092,-0.247183569,-0.252588192,0.101059355
0,0,0,0.581038949,0.696967641,0.677515705
-0.273272791,-0.469800302,-0.384049948,0.595275712,0.18582536,0.433289685
0.958850452,1.065131372,0.737431201,1.76525865,1.382791234,1.636578156
0.635885685,0.689930104,0.61097938,1.656845351,1.12765542,1.397018327
0,0,0,0.972110228,0.785614525,0.80827851
0.712060142,0.760497875,0.892094603,1.655301745,1.162415036,1.357305808
-0.869666232,0,-1.251811973,0.241546481,-0.101274818,0.245512668
-0.4710833,-0.400116928,-0.549750892,0.551083865,0.231979027,0.402089351
0.271841607,0.035829825,0.03702788,0,0,0
0,0,0,0.58500928,0.339252634,0.475380593
-0.692503962,-0.32330639,-0.628932138,1.041195234,0.783474788,0.994449137
-0.316952962,-0.297569464,-0.207608311,0.891202827,0.316389751,0.715251029
