,,,BnaC09g00410D,,BnaC06g15120D
,,,BnaC09g00420D,,BnaC06g15890D
,,,BnaC09g05080D,,BnaC06g19480D
,,,BnaC09g07890D,,BnaC06g20540D
,,,BnaC09g15440D,,BnaC06g20830D
,,,BnaC09g23540D,,BnaC06g24160D
,,,BnaC09g23550D,,BnaC06g24560D
,,,BnaC09g29240D,,BnaC06g26980D
,,,BnaC09g34700D,,BnaC06g27340D
,,,BnaC09g39860D,,BnaC06g28500D
,,,BnaC09g40820D,,BnaC06g28820D
,,,BnaC09g43360D,,BnaC06g29910D
,,,BnaCnng02590D,,BnaC06g30120D
,,,BnaCnng05580D,,BnaC06g32010D
,,,BnaCnng07770D,,BnaC06g34930D
,,,BnaCnng14480D,,BnaC06g34970D
,,,BnaCnng14610D,,BnaC06g35000D
,,,BnaCnng16980D,,BnaC06g37020D
,,,BnaCnng19460D,,BnaC06g39450D
,,,BnaCnng19490D,,BnaC06g42250D
,,,BnaCnng22940D,,BnaC07g04350D
,,,BnaCnng23340D,,BnaC07g05710D
,,,BnaCnng23610D,,BnaC07g15110D
,,,BnaCnng23900D,,BnaC07g20100D
,,,BnaCnng31870D,,BnaC07g24400D
,,,BnaCnng41630D,,BnaC07g24760D
,,,BnaCnng42140D,,BnaC07g24770D
,,,BnaCnng43090D,,BnaC07g26160D
,,,BnaCnng47170D,,BnaC07g26250D
,,,BnaCnng50610D,,BnaC07g28230D
,,,BnaCnng52550D,,BnaC07g28830D
,,,BnaCnng59150D,,BnaC07g30010D
,,,BnaCnng64850D,,BnaC07g33390D
,,,BnaCnng70010D,,BnaC07g33890D
,,,BnaCnng74930D,,BnaC07g42640D
,,,Novel00040,,BnaC07g42650D
,,,Novel00089,,BnaC07g43000D
,,,Novel00254,,BnaC07g43010D
,,,Novel00322,,BnaC07g43280D
,,,Novel00323,,BnaC07g43790D
,,,Novel00357,,BnaC07g44070D
,,,Novel00422,,BnaC07g47470D
,,,Novel00470,,BnaC07g49390D
,,,Novel00515,,BnaC07g51280D
,,,Novel00583,,BnaC07g51290D
,,,Novel00733,,BnaC08g09180D
,,,Novel00790,,BnaC08g15060D
,,,Novel00829,,BnaC08g15110D
,,,Novel00862,,BnaC08g23450D
,,,Novel01165,,BnaC08g26120D
,,,Novel01186,,BnaC08g33140D
,,,Novel01306,,BnaC08g35970D
,,,Novel01351,,BnaC08g36380D
,,,Novel01509,,BnaC08g36730D
,,,Novel01578,,BnaC08g41390D
,,,Novel01598,,BnaC08g41790D
,,,Novel01804,,BnaC09g00410D
,,,Novel01867,,BnaC09g00420D
,,,Novel01962,,BnaC09g00560D
,,,Novel01978,,BnaC09g04200D
,,,Novel02004,,BnaC09g05010D
,,,Novel02040,,BnaC09g08710D
,,,Novel02134,,BnaC09g14690D
,,,Novel02410,,BnaC09g14790D
,,,Novel02478,,BnaC09g15440D
,,,Novel02572,,BnaC09g16330D
,,,Novel02635,,BnaC09g16340D
,,,Novel02751,,BnaC09g18710D
,,,Novel02831,,BnaC09g23540D
,,,,,BnaC09g23550D
,,,,,BnaC09g25660D
,,,,,BnaC09g29220D
,,,,,BnaC09g36230D
,,,,,BnaC09g36750D
,,,,,BnaC09g36800D
,,,,,BnaC09g38450D
,,,,,BnaC09g39860D
,,,,,BnaC09g40820D
,,,,,BnaC09g47380D
,,,,,BnaC09g47560D
,,,,,BnaC09g48050D
,,,,,BnaC09g50160D
,,,,,BnaCnng01290D
,,,,,BnaCnng05580D
,,,,,BnaCnng05900D
,,,,,BnaCnng07660D
,,,,,BnaCnng14610D
,,,,,BnaCnng15540D
,,,,,BnaCnng17680D
,,,,,BnaCnng17710D
,,,,,BnaCnng22600D
,,,,,BnaCnng22940D
,,,,,BnaCnng22980D
,,,,,BnaCnng23900D
,,,,,BnaCnng27800D
,,,,,BnaCnng29210D
,,,,,BnaCnng31870D
,,,,,BnaCnng39010D
,,,,,BnaCnng47150D
,,,,,BnaCnng48080D
,,,,,BnaCnng49190D
,,,,,BnaCnng49880D
,,,,,BnaCnng52300D
,,,,,BnaCnng64850D
,,,,,BnaCnng70010D
,,,,,BnaCnng72210D
,,,,,BnaCnng72930D
,,,,,BnaCnng75290D
,,,,,BnaCnng76180D
,,,,,BnaUnng00850D
,,,,,Novel00056
,,,,,Novel00152
,,,,,Novel00215
,,,,,Novel00293
,,,,,Novel00314
,,,,,Novel00411
,,,,,Novel00417
,,,,,Novel00422
,,,,,Novel00470
,,,,,Novel00506
,,,,,Novel00515
,,,,,Novel00540
,,,,,Novel00583
,,,,,Novel00661
,,,,,Novel00673
,,,,,Novel00829
,,,,,Novel00971
,,,,,Novel01011
,,,,,Novel01039
,,,,,Novel01165
,,,,,Novel01186
,,,,,Novel01231
,,,,,Novel01317
,,,,,Novel01442
,,,,,Novel01491
,,,,,Novel01592
,,,,,Novel01598
,,,,,Novel01610
,,,,,Novel01798
,,,,,Novel01906
,,,,,Novel01944
,,,,,Novel01962
,,,,,Novel02040
,,,,,Novel02134
,,,,,Novel02185
,,,,,Novel02325
,,,,,Novel02410
,,,,,Novel02441
,,,,,Novel02478
,,,,,Novel02600
,,,,,Novel02635
,,,,,Novel02751
,,,,,Novel02831
,,,,,Novel02835
